1.106180820780223542e+02 9.511264782530155060e+01 9.738351731338775741e-01 4.316013366991346412e-01
1.343914827491380208e+02 1.014108134610759322e+02 9.186726300843121029e-01 7.690999767373930540e-01
1.339258987774991567e+02 1.001399133562351835e+02 5.903443732047145565e-01 8.738469750000201763e-01
1.357585690466822257e+02 1.186382866419651805e+02 4.853265247519576997e-01 1.399957594385771165e-01
1.276761694598858270e+02 9.517075921421856322e+01 9.387685349470986651e-01 9.036053361272297080e-01
1.240148436718515796e+02 1.188803999819378845e+02 7.204931595883903306e-01 8.758711784772108544e-01
1.136953445115135395e+02 9.509981711021303852e+01 9.641808980455595091e-01 7.051757292276982225e-01
1.259487646848720459e+02 9.309912862380350873e+01 5.736828164129929020e-01 9.760035347478327461e-01
1.261627387065463353e+02 1.193817988819542961e+02 7.977223294116562169e-01 3.401832060472477770e-01
1.291358115576166483e+02 6.927231995277593057e+01 8.188336254579117179e-01 8.917576655043191192e-01
1.476487445661531410e+02 8.523898313249935654e+01 8.106419289476139989e-01 9.755379657639194901e-01
1.213928440512858344e+02 1.126688060462256544e+02 2.950676396909153731e-01 9.864058490952877234e-01
1.284234615372626536e+02 8.685381684247563783e+01 9.573036747398101509e-01 4.450754917984096060e-01
1.290354644625113849e+02 1.184965202404727336e+02 7.428345133939057154e-01 7.414676725405726643e-01
1.204291830433758292e+02 1.015731833700695006e+02 8.826358409841594810e-01 9.464769172298387323e-01
1.332213731148012528e+02 9.593548746924749082e+01 8.515118307559634836e-01 8.034336945801886509e-01
1.274966066728575242e+02 1.172670194764734219e+02 9.425241503380399344e-01 9.783274518850877399e-01
1.093962014480249678e+02 1.083090209750167077e+02 8.304098428130329834e-01 9.374293073860520131e-01
1.286422256428114679e+02 1.222650586142869997e+02 7.845094393229407048e-01 5.301857130146775399e-01
1.235695121785364563e+02 1.166122959202152742e+02 9.391205324681812794e-01 9.299130052890636211e-01
1.452426192589460356e+02 9.470704595241480206e+01 9.517474771813967394e-01 8.272501385416957120e-01
1.461934019063187122e+02 1.011103988558544415e+02 9.219947670591281952e-01 8.195144974341157518e-01
1.332121677617602415e+02 1.011457229332730634e+02 9.323770090432997870e-01 8.789595400757532762e-01
1.359123846733830590e+02 1.120308126407068983e+02 6.651665362396522729e-01 9.428686956420465615e-01
1.328499353818905888e+02 9.866951134195184636e+01 9.854710021695524125e-01 9.449743439045638072e-01
1.477973199966245659e+02 1.055763763108355562e+02 9.754120133873490639e-01 8.272429155810730184e-02
1.229277692984143044e+02 1.170163978510996259e+02 6.667398311954645385e-01 7.723637756208542315e-01
1.296476051779668808e+02 1.099846107647152706e+02 8.282764253506772478e-01 9.240606158733882802e-01
1.139168832523408099e+02 1.030945351858498213e+02 9.482487405252976176e-01 8.468879110547742339e-01
1.156970049512799505e+02 1.021646758882745871e+02 8.215940778417883950e-01 6.938070324989752402e-01
1.499566886189499826e+02 9.950042360512776440e+01 8.349214659742084654e-01 8.989988416339028676e-01
1.369902360376623278e+02 9.011239158784955805e+01 8.987834209694004484e-01 6.324905636398395758e-01
1.256981884137456973e+02 1.165794377516749591e+02 8.604245302498965131e-01 9.768361973969390544e-01
1.430810667791863864e+02 1.079584202628588230e+02 3.815043824641023984e-01 5.364106940602670903e-01
1.320829969511876811e+02 1.170599654616420082e+02 9.617737764086714547e-01 7.401851241516788082e-01
1.241584156033761559e+02 1.217523486912732693e+02 5.307058733459124600e-01 8.343029223670354044e-01
1.207339852304032206e+02 1.029309168461148403e+02 9.333469752414578213e-01 8.918547563083527585e-01
1.258380365279960955e+02 1.221573120264938836e+02 8.086556740970904933e-01 7.674020029985415547e-01
1.329321027118450900e+02 1.159294601687701487e+02 8.356844372674648858e-01 7.510767218983442906e-01
1.239902309165975680e+02 7.707931327748647732e+01 9.032720606090223203e-01 9.510276008531742820e-01
1.362711385760809151e+02 1.071053391806789108e+02 3.810310248437883129e-01 9.548616185071756579e-01
1.259234924709836889e+02 8.863061582796918003e+01 9.469506490641501628e-01 9.112990601356272258e-01
1.304193299081690043e+02 8.603588246585457000e+01 9.113694374030231193e-01 7.766217250793565618e-01
1.346000105156993527e+02 1.026572215400013590e+02 9.863426674116591020e-01 9.863173401429518039e-01
1.502873554046345816e+02 1.088048907706591848e+02 9.762446239784881019e-01 9.295832009853528533e-01
1.178695296604672365e+02 8.259141353493291149e+01 9.588924029160166285e-01 9.045634290687482038e-01
1.424624717892944545e+02 1.093691671677573254e+02 7.813223892371162771e-01 9.881940698747277985e-01
1.254422766020742159e+02 9.969632766328365392e+01 9.555584026279309029e-01 8.645567988032942797e-01
1.413423778602257244e+02 1.106222687511408225e+02 8.937240480698761536e-01 6.415145350763338250e-01
1.121483100310598218e+02 1.025491756069543214e+02 7.435257288213413807e-01 9.814400446171244186e-01
1.523416768508197663e+02 1.068908773635978093e+02 9.696818370710803547e-01 8.010621135593756215e-01
1.421734315688519530e+02 9.227130041797688875e+01 7.912318725859082136e-01 9.060445750211930660e-01
1.282147727575758722e+02 1.147539403362283821e+02 7.856943658787225448e-01 5.841116534751000788e-01
1.234643714355352699e+02 1.225261031285974127e+02 9.549019755554351008e-01 8.132423082459838692e-01
1.333846976932937594e+02 1.031774004424014493e+02 9.690780469607367387e-01 8.831805614355920930e-01
1.295860021701549556e+02 1.211989920788101642e+02 9.477727187132103381e-01 9.044457256598250616e-01
1.308570537853072437e+02 1.047599320310876436e+02 7.447422643628880401e-01 9.798981590959411347e-01
1.250947868305518966e+02 9.082753638022023779e+01 9.281392529079527387e-01 9.804839123483950480e-01
1.548477522267468203e+02 1.006822423180194619e+02 9.503635940837894536e-01 9.485931828610510985e-01
1.272073161833201027e+02 1.019836292256984507e+02 7.529836311143809358e-01 8.572011748623615812e-01
1.442962809591414270e+02 9.436220093329792746e+01 9.817073822308596265e-01 4.517863184479183891e-01
1.423030813951980349e+02 9.973018647222897926e+01 7.448697277860987231e-01 7.840540549872472287e-01
1.322346917542618598e+02 1.211290952526959188e+02 8.609039797507961334e-01 7.411452251990642281e-01
1.468097382563197755e+02 1.003474098543669584e+02 7.124572770301859093e-01 9.590724248246945693e-01
1.259378474950553226e+02 1.215332907310756667e+02 7.168200106911947200e-01 5.445245546974029072e-01
1.260785131188405046e+02 1.258336346925481735e+02 8.270917917239353212e-01 9.735305780465772774e-01
1.426273783255457488e+02 1.235950925266660931e+02 5.893642992682728288e-01 9.470250751158669766e-01
1.250982682908019967e+02 1.211741220942953134e+02 7.255153469901932661e-01 8.287435189183841588e-01
1.368923823975444236e+02 1.144338323074717891e+02 9.470499463916587368e-01 7.517032243121879453e-01
1.240694981932534660e+02 8.648456512038382016e+01 9.324118808041951256e-01 8.061162351153111638e-01
1.330715213234807948e+02 1.249588523296129381e+02 8.640773191025665767e-01 9.191152342798006858e-01
1.180819603188067504e+02 1.056758576825081661e+02 9.564501018664987031e-01 9.516767975956205161e-01
1.359678675640494134e+02 1.223257946869498625e+02 6.719181658741548713e-01 7.861569859037033092e-01
1.246084878477143860e+02 8.838486722101524151e+01 8.909503240545466607e-01 8.887700585356052008e-01
1.503527440977750018e+02 9.429966495972992391e+01 8.877691306783608294e-01 5.329773574522294055e-01
1.417145325533511766e+02 1.098567400251013311e+02 8.552985543144607794e-01 6.680102887703027736e-01
1.217785523665072560e+02 9.777192457131722847e+01 9.455648878430918947e-01 7.070908946387535199e-01
1.227466712757220790e+02 1.185294515999901535e+02 9.096413425788996143e-01 9.874050584561452348e-01
1.242969120949631332e+02 1.140617439441297449e+02 6.380813552428670210e-01 9.875934537782828926e-01
1.280879124180183055e+02 9.155177816408901492e+01 7.020227461551132864e-01 8.483071618479746112e-01
1.256467183206967064e+02 1.203355315724195975e+02 9.153090609952032608e-01 8.243206868884886962e-01
1.283750371920340569e+02 8.767328800746531670e+01 9.153247297358496626e-01 8.302700190425630344e-01
1.194516168877887452e+02 1.078107320667758273e+02 8.058415840192032498e-01 9.330985218114182800e-01
1.231320697242780824e+02 7.700947378884907835e+01 8.956511142082987931e-01 9.348569280054110919e-01
1.132234307349090301e+02 9.646099603033975711e+01 8.656837237723835621e-01 9.836461703149095293e-01
1.357293076848499993e+02 1.014830957611197562e+02 8.987014400578109408e-01 7.164099132191993347e-01
1.178898920201396976e+02 1.138440030616113177e+02 9.412161331175168399e-01 7.605607803085207008e-01
1.107165244028532527e+02 1.035136693998489790e+02 9.775046159919925648e-01 8.351461871860879072e-01
1.369516931424402060e+02 1.248259405501229082e+02 9.268968755238959911e-01 5.550395321342022070e-01
1.395793093177549906e+02 1.018523899248651503e+02 9.131039104796072614e-01 8.189999273733973295e-01
1.227967077693236320e+02 1.114193511996379300e+02 7.316925451644512579e-01 9.399625327371333716e-01
1.262780958053113238e+02 1.239344686252206600e+02 7.048345069688106701e-01 6.582663148359986227e-01
1.288689571808946823e+02 1.214283427282522467e+02 4.208957714024209040e-01 7.068921794218986365e-01
1.428827911984220123e+02 9.321594652135328829e+01 9.627420632574321679e-01 8.146360410659055917e-01
1.533163067300068292e+02 1.151646215719436270e+02 8.954652059993803981e-01 9.265908010734663636e-01
1.209263824901650963e+02 1.180580971168957802e+02 9.814083194952101241e-01 9.674779241935157481e-01
1.312457752017054133e+02 1.101653463646066484e+02 8.578999801274198589e-01 4.293295222986898696e-01
1.252512724692250714e+02 1.250551508114691472e+02 9.450183342896333327e-01 9.214232636383283825e-01
1.396541199500012738e+02 1.163570570919110025e+02 6.774586742623592839e-01 7.847038150568752535e-01
1.403444223121126129e+02 1.270343284034352820e+02 5.650167278432075557e-01 6.474628429671924756e-01
1.340853909184814086e+02 1.171433930732636668e+02 8.617970218272437144e-01 7.855774697543523866e-01
1.155135750653585234e+02 1.105394035179149625e+02 8.414556206802820126e-01 7.196451447430133319e-01
1.282927093331572337e+02 1.163170024401019589e+02 9.496881286965725977e-01 9.570296628099319580e-01
1.280815311166598462e+02 1.050370951718293213e+02 8.241178594113837130e-01 8.026183529798576188e-01
1.240015752100610769e+02 1.069318086136285046e+02 9.486777288334335978e-01 3.906693487228289352e-01
1.125963480000958015e+02 1.080602370091800708e+02 9.212745152588679431e-01 9.269187208924333232e-01
1.098796956276017625e+02 8.196394059761237827e+01 9.719643358244495213e-01 9.349471331332550594e-01
1.212942522803075036e+02 1.051559697181358786e+02 8.808005264065995599e-01 9.231520736218563616e-01
1.182374805879717456e+02 1.051803179825414816e+02 9.841595865703620660e-01 9.459805178474652854e-01
1.475653197426076702e+02 1.067103859490166542e+02 8.741540416396121893e-01 5.609166292332302683e-01
1.310111321695925710e+02 1.034542416232658155e+02 9.758978871653573028e-01 9.672957754291240384e-01
1.218123816234948009e+02 1.101702526548631482e+02 9.626914462861677624e-01 9.712921141082770937e-01
1.516164100078206047e+02 1.076793515346863899e+02 8.396513972341862475e-01 7.688750754906344964e-01
1.283583968209194381e+02 1.049269105957189652e+02 8.705390074707746173e-01 9.733617638664875393e-01
1.125552190446242662e+02 1.051961111306397498e+02 9.137999401595289228e-01 8.164066782140267931e-01
1.282643587884547287e+02 1.021013703151971299e+02 7.525296452332609354e-01 9.394391809475115540e-01
1.401543262323382635e+02 1.148664418415544191e+02 4.644091859556312984e-01 7.646337562422212963e-01
1.274254158353072910e+02 1.215101192962918191e+02 8.257080090176827092e-01 6.538399077571016571e-01
1.216345837233919553e+02 1.068859400378117641e+02 8.926902159157183991e-01 5.766829574227188004e-01
1.425545703142933007e+02 1.106781118825236945e+02 9.692299558874085674e-01 6.845296317287236088e-01
1.192100655393351900e+02 1.057158810964562576e+02 9.366704034050846728e-01 9.143551495098964921e-01
1.226653511637282605e+02 9.216820705690300031e+01 7.393574355082310756e-01 9.243420793463108520e-01
1.195359367933864263e+02 8.643584929827157737e+01 8.660934878704282802e-01 8.991688193911170357e-01
1.353883024365244125e+02 1.234306636675861171e+02 4.863388505719349331e-01 9.377526021603150852e-01
1.318214366104897408e+02 1.126589879568442285e+02 8.618587623153188826e-01 9.773539736564970104e-01
1.383551391329706348e+02 1.166351980750209094e+02 9.372786687812058037e-01 7.222989080682318264e-01
1.160993801901775697e+02 7.465287368960902370e+01 9.752648188428956200e-01 8.601048586215285230e-01
1.249947197112179111e+02 9.307208710714000688e+01 8.702944234730090045e-01 8.622241921535335196e-01
1.433932256194214290e+02 1.348600564443026428e+02 7.633016720863297078e-01 9.880399330451333784e-01
1.155969242022617038e+02 1.000742585836169951e+02 8.608346788749513534e-01 8.108308008765808816e-01
1.259421794300409090e+02 1.144137764689929497e+02 6.632979371714142758e-01 9.733407183647208027e-01
1.382425253535629111e+02 1.039528827047191584e+02 7.854348932104896486e-01 9.108774406774526877e-01
1.337471250555446147e+02 9.627449181857539884e+01 9.647073029049171300e-01 6.895913605590840989e-01
1.453894785629420312e+02 9.333456810859361497e+01 7.587034154758518500e-01 9.073544971197813336e-01
1.297615107341854639e+02 1.150735372667513303e+02 8.028536701994475333e-01 7.707385285034576983e-01
1.536006676795631734e+02 1.271636315843839498e+02 9.386937275818910686e-01 7.904244002814880821e-01
1.166480114380918707e+02 1.124002981027200718e+02 9.720416382255838705e-01 9.625903706452051400e-01
1.413676504738087658e+02 1.220994531475251108e+02 9.264553850455214956e-01 7.092878183968570616e-01
1.317325854467394208e+02 9.729065979464814973e+01 8.271127029366333039e-01 7.321739752825612291e-01
1.380141421771721468e+02 1.203290144479576185e+02 9.615087907283289548e-01 6.936712703356029408e-01
1.230674852521667617e+02 1.096749046980036724e+02 9.662184903715466122e-01 8.182316863323522149e-01
1.290366007724900612e+02 1.129849955238153427e+02 7.842536331916833969e-01 4.176752760864039238e-01
1.230166651673403209e+02 9.807360874462561640e+01 9.416293133949393823e-01 9.327066014054217202e-01
1.199011584278674150e+02 1.137404415762369325e+02 9.286759230675912802e-01 7.894040697307772581e-01
1.316385358932730867e+02 1.172325956497706585e+02 6.250629896067128044e-01 9.011888416401167001e-01
1.176096268229448185e+02 9.799117846290633338e+01 8.771448638905866568e-01 9.544699169297066188e-01
1.357414766026558368e+02 1.134771006705972951e+02 8.767422552140693437e-01 8.882167431103379363e-01
1.396723850389339816e+02 9.948422674766229079e+01 9.182711353719957836e-01 9.878671366846505375e-01
1.369250903755855120e+02 1.133785553794052419e+02 3.683307219102279206e-01 7.006528428863280089e-01
1.187631247498395908e+02 1.093787420325075459e+02 7.512244285630426122e-01 9.337115593533843461e-01
1.350589713664520843e+02 1.038827112938200514e+02 9.630147379268296781e-01 9.058864707518500259e-01
1.412743379742050536e+02 1.136495411423832280e+02 9.007607137303279554e-01 6.112439350002421001e-01
1.395787412288488269e+02 1.196999313185205693e+02 7.494626839414484376e-01 5.931031435183392597e-01
1.404816101522070255e+02 1.021013788815421179e+02 9.875421434310288626e-01 3.612762025797469634e-01
1.377495558746157087e+02 1.119254522953661137e+02 9.713425588658489707e-01 2.354249267932332079e-01
1.359229632920746553e+02 1.054083904373690359e+02 7.588712105774348959e-01 9.574816854018325385e-01
1.366833860292655061e+02 9.305757777252800622e+01 8.579421569178168339e-01 8.664811202157263192e-01
1.444227091008119146e+02 9.097114464608016249e+01 9.575055288169427303e-01 4.129619427883220451e-01
1.379398591641171379e+02 1.233354723908627761e+02 9.716854455795116419e-01 8.197138527521519169e-01
1.284447426822470391e+02 9.459825993911421449e+01 7.496894019925234298e-01 8.552449473635004296e-01
1.345169816645048400e+02 9.894312718071422807e+01 6.694014459954990004e-01 6.809316244247318739e-01
1.170244616696083000e+02 1.036997416160395034e+02 7.918853155222239648e-01 9.889135846873741142e-01
1.194430022470031361e+02 1.160215463171114578e+02 9.059252264071546712e-01 2.708299084283276037e-01
1.304796430632788429e+02 1.029368454983223984e+02 9.319383351412893202e-01 8.127831740448377973e-01
1.286288748042034911e+02 1.262030079274086205e+02 8.398791497417381624e-01 6.049125615525372535e-01
1.513402055176935903e+02 1.128676463940824846e+02 5.610815461579067298e-01 9.645055205350254734e-01
1.294183127911979341e+02 1.210078468997270420e+02 8.453265666493630093e-01 6.032784774729844646e-01
1.359173138535223302e+02 1.059639109352631863e+02 8.737295524532087132e-01 9.336851821443501454e-01
1.310388164476889585e+02 8.817549009998548115e+01 8.038371178314702714e-01 9.782756453621455073e-01
1.215461011475438369e+02 1.025817324279310441e+02 8.879025625711011172e-01 9.858442680345592679e-01
1.313927487067457207e+02 1.048413466113033081e+02 9.412135189267822888e-01 9.257839404274982309e-01
1.205610432557608362e+02 1.184398499018923303e+02 6.108123048717130077e-01 9.223735852299587146e-01
1.524288633747448216e+02 1.189141649910893221e+02 9.208987511171810025e-01 5.508277330602070476e-01
1.148273821312217819e+02 1.055207562572824997e+02 8.467861952816401194e-01 8.441402733264524727e-01
1.328375625632813524e+02 1.246495325816426600e+02 7.938078344765542305e-01 4.876460344483620757e-01
1.362342660738351867e+02 1.010461292759690792e+02 9.074674976227308232e-01 9.566512389932155802e-01
1.242959800769701104e+02 1.156371918196245048e+02 9.020719499903077088e-01 6.100122887559477070e-01
1.331555663238289640e+02 9.973885415260456000e+01 8.377223623365771532e-01 9.146018614603383945e-01
1.468542237281542384e+02 8.988083250199534291e+01 8.148077529687575149e-01 9.756164840141341443e-01
1.288232999920935242e+02 1.118835213415371470e+02 7.802746930012074422e-01 8.574176014017890202e-01
1.175623174445906756e+02 1.069968391911642414e+02 9.863134332728996645e-01 8.397718461042423810e-01
1.318141236953492523e+02 1.101245518751979091e+02 8.476632717219743096e-01 9.017726786802344741e-01
1.283881443312961892e+02 1.178176661481372065e+02 8.876407923071152339e-01 9.327846161358832600e-01
1.178360296201748838e+02 7.625693318857524616e+01 9.439368633820419685e-01 9.679423018142893076e-01
1.242311287541746054e+02 1.116461602520497962e+02 6.905752253244598071e-01 8.931387549336090581e-01
1.258316144611460601e+02 1.015075114563451564e+02 8.427091711751240055e-01 7.790657814011744398e-01
1.151557947884101480e+02 1.065599526719931873e+02 7.404483757772344354e-01 8.224640798857059121e-01
1.221414455826657814e+02 1.064790893091498560e+02 8.840456169706081280e-01 8.616051881285125003e-01
1.256941594566623479e+02 9.861337217341451833e+01 8.185415657010212120e-01 9.280054758913474089e-01
1.393142904965077946e+02 1.175735789019642823e+02 8.749298147776204404e-01 5.559115832981066374e-01
1.364811761429287458e+02 1.133277300416894633e+02 9.386751098004748606e-01 9.470443786478552894e-01
1.293669304273437604e+02 9.124122984154683991e+01 9.040520694400588919e-01 8.160646706284384599e-01
1.455211710125560955e+02 1.047506613956226857e+02 8.780876007765031632e-01 8.749358011726483531e-01
1.075130589948409181e+02 1.005299537164460872e+02 8.678747604535321791e-01 9.772262462716313491e-01
1.050070688976887823e+02 9.450919236913802024e+01 9.160100346205110045e-01 9.006501911513409286e-01
1.203664699038286585e+02 8.088917398445079243e+01 9.279959398758005351e-01 9.081481170133262060e-01
1.287145848205182403e+02 1.077444822558357487e+02 8.135716574016964575e-01 8.426031841419284740e-01
1.361954178943872193e+02 1.030287812513560795e+02 7.416964188982336781e-01 9.600587259262783890e-01
1.539497347301316097e+02 1.152738473058124811e+02 8.848991240595539542e-01 8.806377794100639367e-01
1.315324408590196583e+02 1.026421653667110832e+02 7.679606264999212506e-01 8.737985998115939124e-01
1.331014903780059342e+02 1.308691072395205310e+02 9.674211458639013772e-01 3.052654923238468099e-01
1.203384178693309963e+02 1.124930155190824905e+02 8.919717349756287605e-01 9.002813630565859038e-01
1.231114177722778749e+02 1.059117926479704579e+02 8.579198538162994270e-01 8.784147209680072121e-01
1.286023000001097500e+02 1.016475040584490017e+02 8.145775632383313036e-01 9.454362934129325602e-01
1.101205875892894852e+02 1.076521642885413428e+02 7.600731939963426553e-01 9.840077624041657645e-01
1.366169737396154460e+02 1.122440652819847173e+02 9.185953165559308520e-01 4.080208906877192399e-01
1.255768228558468849e+02 1.089834874945376839e+02 9.098073992201350935e-01 8.881864326192914216e-01
1.079824840775739858e+02 1.027020698448770020e+02 8.819833141945138122e-01 9.310159265098256753e-01
1.241779922015879833e+02 1.126475871437380647e+02 9.872642258330660558e-01 9.384150560021556897e-01
1.436920216461969346e+02 1.070353236818482117e+02 5.695123877855456929e-01 7.375877316010871487e-01
1.258250389897662131e+02 1.006763219032849719e+02 9.754427971785603058e-01 7.680405324470479522e-01
1.336605519833559015e+02 1.053365232328957291e+02 9.616356495970704854e-01 7.737023603367233493e-01
1.322011862271807558e+02 1.101799935710978389e+02 7.196517257394482447e-01 9.313992745754058333e-01
1.279659789536821677e+02 9.865066609387697838e+01 9.192115862829111084e-01 9.079032304746481596e-01
1.330666074472776188e+02 1.241553790357986315e+02 7.512273591283069596e-01 5.207861987387495395e-01
1.402336630553248256e+02 1.100605372108947790e+02 9.474419478522235760e-01 7.668354249637074904e-01
1.272743334851075900e+02 9.648141567723824608e+01 6.872693488446748322e-01 9.667333497955389321e-01
1.552120028713812872e+02 1.060937269452536214e+02 9.494218443571097454e-01 8.899340752033182422e-01
1.130242453729435965e+02 1.106877500855370897e+02 8.778307431338593370e-01 8.693149168023623918e-01
1.240557061510182706e+02 9.951632442228289221e+01 8.834123629483682238e-01 9.687568448065976279e-01
1.236060622684247789e+02 1.150293752274373134e+02 8.392139677875876114e-01 9.204758569005256907e-01
1.389075215095790554e+02 1.062582022359945739e+02 9.296519451961801073e-01 8.905755128546823940e-01
1.345160978488070782e+02 9.483462396477638379e+01 8.842303265028587100e-01 9.163988140551712069e-01
1.367771953821282125e+02 1.225725042026848399e+02 5.726090651615186600e-01 7.472079679586468570e-01
1.345098000633046809e+02 1.131266976053069868e+02 9.158471374609614690e-01 6.180467109763633227e-01
1.490321800990220140e+02 1.312653611316159754e+02 4.660466373782969907e-01 5.049449809085028162e-01
1.253010954057007211e+02 1.077899408739954481e+02 9.181184874006790286e-01 9.336987185612444229e-01
1.377861400410658632e+02 1.182360063393401930e+02 8.191847240042595679e-01 7.504109686120604694e-01
1.349548384158134127e+02 1.220456334133211840e+02 8.827167116244512002e-01 8.870098046419843119e-01
1.241784154113741181e+02 1.039119462008679449e+02 9.716115788390063956e-01 9.032258824950208931e-01
1.398022304921935586e+02 1.204036503935594027e+02 8.600882750297603740e-01 8.474366895155645008e-01
1.207154545743680814e+02 1.105372709401384128e+02 2.688903445025335737e-01 8.922452690336816206e-01
1.309471842083705440e+02 1.193176224150418676e+02 5.991826514124687364e-01 6.721633648637899139e-01
1.302530896184764515e+02 1.162657957208630535e+02 5.039376214808751753e-01 9.719894589938467000e-01
1.368980150680015129e+02 9.167731123304957919e+01 8.270109706520861748e-01 9.531270252051889935e-01
1.427492201947918886e+02 1.020280443022024173e+02 9.104696367375623156e-01 9.686156352127368585e-01
1.372989860679751644e+02 8.042050474827956918e+01 9.067400388430580938e-01 9.452277932693009532e-01
1.228039700827631577e+02 1.043261783160451017e+02 8.786643327058351050e-01 9.437382326749643724e-01
1.175257901545023174e+02 1.114285716825480534e+02 9.855736670552329715e-01 8.445637036938373754e-01
1.291924912288644407e+02 9.537959410991182096e+01 9.273017929727533915e-01 9.787266506300695834e-01
1.194422245726320568e+02 1.041486109568204199e+02 9.382028424515923559e-01 8.736607060338070774e-01
1.419617776637369957e+02 1.141028958724135833e+02 8.846496099275562575e-01 7.652665705624444037e-01
1.309873431441206719e+02 1.216424345140072489e+02 9.262708057661832584e-01 9.073256854109166269e-01
1.301567851022744264e+02 1.015346687574324562e+02 9.691843392532044632e-01 5.789982079063651366e-01
1.231145585447856803e+02 1.064726488513596934e+02 8.696831281003548630e-01 8.817407420316647482e-01
1.415717482860459882e+02 1.096494601732912884e+02 9.384868442661543630e-01 8.625937800000046396e-01
1.453027026550036851e+02 1.041461300672419696e+02 4.982100634035674935e-01 3.951528532764254087e-01
1.152582397031309966e+02 9.008121728178416276e+01 8.729378188331825550e-01 9.467382841821788686e-01
1.349279963310193295e+02 1.036992855915528793e+02 7.909752075004953253e-01 9.460678753726031731e-01
1.274751831832565756e+02 1.082345056098521212e+02 9.370414699049623986e-01 8.318973373725188081e-01
1.399508540438691284e+02 1.144344336550870480e+02 6.733410612079449020e-01 6.487471798454391703e-01
1.430811434698315736e+02 1.250552013209200055e+02 5.549189645592325082e-01 8.311231778638065171e-01
1.357439032435821389e+02 8.679377673623450562e+01 9.024824757609080095e-01 6.406986384900701381e-01
1.388094629534763556e+02 9.337502592491361497e+01 9.216130947994347622e-01 7.724756777045066469e-01
1.236407100850792062e+02 1.185281805545656226e+02 9.705425118249045857e-01 9.729831305669055519e-01
1.137342886959919497e+02 1.020906364708888532e+02 9.178137141848946579e-01 9.262866152963072919e-01
1.270298316391982922e+02 1.147460822805507377e+02 2.319568376350222838e-01 9.334391331497011723e-01
1.123906143402243174e+02 9.811753065640721161e+01 9.423499218117897813e-01 8.785406907403872090e-01
1.130579975349200055e+02 8.160090238817045361e+01 9.180170060175754099e-01 8.443362637610752897e-01
1.525010026352660475e+02 9.577075107639647911e+01 9.073576411094914640e-01 8.803782591884755648e-01
1.557363067621297716e+02 1.059446927758387460e+02 9.746239032811707670e-01 3.092640701518932222e-01
1.221341627052301391e+02 1.188739216006820953e+02 6.343633891964380878e-01 9.604199831444939495e-01
