1.300000000000000519e-13 4.363663427589471279e-19
1.310975519883867338e-13 4.351744147573775335e-19
1.322043702872909646e-13 4.285832746312251728e-19
1.333205331294619499e-13 4.373104717649036194e-19
1.344461194081472124e-13 4.528815525382917991e-19
1.355812086826648020e-13 4.530488102429360327e-19
1.367258811840309672e-13 4.367309937271170751e-19
1.378802178206267503e-13 4.399779660464869992e-19
1.390443001839213065e-13 4.622258848891346124e-19
1.402182105542343748e-13 5.021857215469770241e-19
1.414020319065566576e-13 5.384667365053417006e-19
1.425958479164101867e-13 5.239900407247057385e-19
1.437997429657672538e-13 5.654432435640915605e-19
1.450138021490101095e-13 5.594113539951339685e-19
1.462381112789503885e-13 5.783302174491197054e-19
1.474727568928898333e-13 5.978335901889229151e-19
1.487178262587416529e-13 5.906974428782877937e-19
1.499734073811941642e-13 5.919189038268833158e-19
1.512395890079359779e-13 5.906974428782877937e-19
1.525164606359240215e-13 6.039323599342535488e-19
1.538041125177143193e-13 6.126644957522837190e-19
1.551026356678363662e-13 6.305317432785913919e-19
1.564121218692312432e-13 6.332371614419320958e-19
1.577326636797339587e-13 6.470347063443100931e-19
1.590643544386209178e-13 6.528447841124217117e-19
1.604072882732020989e-13 6.506772322533036571e-19
1.617615601054787873e-13 6.522247478350658442e-19
1.631272656588509876e-13 6.526897198053028780e-19
1.645045014648814082e-13 6.712825073828543739e-19
1.658933648701231843e-13 6.891751978163302587e-19
1.672939540429951857e-13 6.822676436149560219e-19
1.687063679807263410e-13 6.757850155448701625e-19
1.701307065163474436e-13 6.795634748729217744e-19
1.715670703257531359e-13 6.669240521400446651e-19
1.730155609348124113e-13 5.975274274454040322e-19
1.744762807265503782e-13 5.821120648974924008e-19
1.759493329483791236e-13 5.410481143667824202e-19
1.774348217194014288e-13 5.179758088163050146e-19
1.789328520377642406e-13 4.981059661046730097e-19
1.804435297880861313e-13 4.822846345804056399e-19
1.819669617489355484e-13 5.172842443305271808e-19
1.835032556003842145e-13 5.178226417400877245e-19
1.850525199316121510e-13 5.535183988590564456e-19
1.866148642485891122e-13 5.487386740180806504e-19
1.881903989818087302e-13 5.264980199334198608e-19
1.897792354941000294e-13 5.379424056105557204e-19
1.913814860884927613e-13 5.352085007045729100e-19
1.929972640161614233e-13 5.630527527588596575e-19
1.946266834844239292e-13 5.661632080849080517e-19
1.962698596648195957e-13 5.908969406763013685e-19
1.979269087012473091e-13 5.821455538465193960e-19
1.995979477181725815e-13 5.668856846070700670e-19
2.012830948289117267e-13 5.833225487301051739e-19
2.029824691439740198e-13 6.033602464309782864e-19
2.046961907794872111e-13 6.059451689003020756e-19
2.064243808656811010e-13 6.118121140727726431e-19
2.081671615554559319e-13 6.496512753234074717e-19
2.099246560330098005e-13 6.722747621529146174e-19
2.116969885225523776e-13 6.931609698799938804e-19
2.134842842970785306e-13 7.285724411009478975e-19
2.152866696872299198e-13 7.515907428953989913e-19
2.171042720902173564e-13 7.566306163402979572e-19
2.189372199788325721e-13 7.452388488947166768e-19
2.207856429105219631e-13 7.165403615409592819e-19
2.226496715365511591e-13 6.906708581221612508e-19
2.245294376112325753e-13 7.294728933211034719e-19
2.264250740012454322e-13 7.640051865701897274e-19
2.283367146950198172e-13 7.608061049356458762e-19
2.302644948122146025e-13 7.566722862707286209e-19
2.322085506132607688e-13 7.476880887466074946e-19
2.341690195089999980e-13 7.019148750935897533e-19
2.361460400703897325e-13 7.027775278252780249e-19
2.381397520383043363e-13 7.165403615409592819e-19
2.401502963334095638e-13 7.099369318033781447e-19
2.421778150661201803e-13 7.255452933131158487e-19
2.442224515466516910e-13 7.209975489517370716e-19
2.462843502951416914e-13 6.888808529398423481e-19
2.483636570518731007e-13 6.947459231383632853e-19
2.504605187875675219e-13 6.977293365480362282e-19
2.525750837137812926e-13 6.682650518301791571e-19
2.547075012933735301e-13 6.894760572777959906e-19
2.568579222510787863e-13 6.724037291733435993e-19
2.590264985841522019e-13 6.658701546663632121e-19
2.612133835731215414e-13 6.154304316762646859e-19
2.634187317926130406e-13 6.269071503263540360e-19
2.656426991222854987e-13 6.414337621907449118e-19
2.678854427578398983e-13 6.293812105324762692e-19
2.701471212221388356e-13 5.361176606508769193e-19
2.724278943764026402e-13 5.036185818380032940e-19
2.747279234315177277e-13 4.935635160223323840e-19
2.770473709594223995e-13 5.117613375255455006e-19
2.793864009046067938e-13 5.159936589695845420e-19
2.817451785956917991e-13 5.650905075035608613e-19
2.841238707571241879e-13 5.659196284705826323e-19
2.865226455209519248e-13 6.147312912442366217e-19
2.889416724387172104e-13 6.421138562893736360e-19
2.913811224934317175e-13 6.383017179993672476e-19
2.938411681116714827e-13 6.374305001838982022e-19
2.963219831757547980e-13 6.433057565315883770e-19
2.988237430360412214e-13 6.237847466446994859e-19
3.013466245233221207e-13 6.415283589385171685e-19
3.038908059613158762e-13 6.426075264773552053e-19
3.064564671792807702e-13 6.354116354368448172e-19
3.090437895247159753e-13 6.374701243039324438e-19
3.116529558761896191e-13 6.492716756506905348e-19
3.142841506562549999e-13 6.621564050117235150e-19
3.169375598444962503e-13 6.559302824564368085e-19
3.196133709906635658e-13 6.641477383002353831e-19
3.223117732279400530e-13 6.639955480895629939e-19
3.250329572862997570e-13 6.544594243501056037e-19
3.277771155059994301e-13 6.668142672901122108e-19
3.305444418511629939e-13 6.724582821367413680e-19
3.333351319235021151e-13 6.912684575728154621e-19
3.361493829761311922e-13 7.160517472889556120e-19
3.389873939275203230e-13 7.296837023241466592e-19
3.418493653755447534e-13 7.603155744856359914e-19
3.447354996116742762e-13 7.312715989919844342e-19
3.476460006352609286e-13 7.315606785080817768e-19
3.505810741679693657e-13 7.364427161022638488e-19
3.535409276683062396e-13 7.135986902766825018e-19
3.565257703462955871e-13 7.650148568734390761e-19
3.595358131782545857e-13 7.986411604895891802e-19
3.625712689217162776e-13 8.289611479996714732e-19
3.656323521304632137e-13 8.753657739344124764e-19
3.687192791696885274e-13 9.504861463190392471e-19
3.718322682312992807e-13 1.025610706481809376e-18
