-1.112849341670526648e+01 1.328655370836926863e+01
-1.095541502078824614e+01 1.736090727427143321e+01
-1.217713782901392605e+01 1.169219609940208571e+01
-1.117938471720547255e+01 1.383303867088310923e+01
-1.248105286580150164e+01 1.243119466281041419e+01
-1.095168253259434188e+01 1.104356012445625090e+01
-1.175812185408259225e+01 1.078239297912535655e+01
-1.079817966718974631e+01 1.096234495782012530e+01
-1.098598056980583593e+01 1.077742043853390896e+01
-1.272033916851996338e+01 1.057464726338819361e+01
-1.214497315446003789e+01 1.160759714795854869e+01
-1.143016932697255328e+01 9.968815373178502526e+00
-1.232362554875422234e+01 1.052804242413784763e+01
-1.267836631002502301e+01 1.124913885625269216e+01
-1.286365713868992700e+01 1.050378431580716843e+01
-1.115767726290581230e+01 1.342732391052436824e+01
-1.089978582771932381e+01 1.896724933447577044e+01
-1.071399582440145792e+01 1.736882191158282041e+01
-1.239515145638928750e+01 9.844132982470243931e+00
-1.082738843311703825e+01 1.554778316011922534e+01
-1.065913706381297565e+01 1.570032870084068932e+01
-1.082627188779838612e+01 1.755438735084757340e+01
-1.291233255761425092e+01 1.697726476339748558e+01
-1.074227200282781780e+01 1.734300831744140936e+01
-1.081358392050241690e+01 9.956327005083297266e+00
-1.267763502972954015e+01 1.161276953598867578e+01
-1.103526693970667694e+01 1.011345584842932155e+01
-1.061370610355681876e+01 1.680766442566828900e+01
-1.239549870225213724e+01 1.059553713159817434e+01
-1.074104521692561676e+01 9.892927494338827898e+00
-1.280584460611578379e+01 1.215086312576849004e+01
-1.084410106452711808e+01 1.430889784793140151e+01
-1.098035918656259291e+01 1.876491661461168903e+01
-1.100462662034177974e+01 1.761016676345300525e+01
-1.292668918481684415e+01 1.360688363677335744e+01
-1.172249756463810044e+01 9.965034769571985862e+00
-1.263369780203655779e+01 1.099890066311202830e+01
-1.082240350648140215e+01 1.310285014429525674e+01
-1.125135220550076731e+01 1.487642976240682202e+01
-1.126348331116630241e+01 1.011189243646803426e+01
-1.235644349672135078e+01 1.031684139944042222e+01
-1.137349470712442923e+01 1.048119685383302624e+01
-1.186487427348869161e+01 1.064654757005624930e+01
-1.259841679067475795e+01 1.252246361836254351e+01
-1.065582838590336934e+01 1.232170588498071417e+01
-1.127553760249547388e+01 1.210239911599588325e+01
-1.132373165197225795e+01 9.577482002586338083e+00
-1.147999230876930099e+01 1.069387537485434514e+01
-1.106883920005791921e+01 1.529471329024710435e+01
-1.109484514550132417e+01 1.136807270239323486e+01
-1.084471882548438160e+01 1.833003326862338156e+01
-1.288666675984537235e+01 1.684374210147599626e+01
-1.127779659048495908e+01 1.827527499798400612e+01
-1.134367601610577125e+01 1.017587552830704922e+01
-1.111818465698123859e+01 1.235238530138981972e+01
-1.121687723424959771e+01 1.003992637988140757e+01
-1.242094495115782671e+01 9.783613036996701595e+00
-1.296335910916448420e+01 1.854676572724019579e+01
-1.214606555140527888e+01 1.108526526416408942e+01
-1.177865965361456091e+01 1.084114690737530928e+01
-1.229216495836300993e+01 1.077188176974573075e+01
-1.286068266147871597e+01 1.169700077425907736e+01
-1.247376853719277179e+01 1.159920893498202688e+01
-1.220563082286848733e+01 1.069448237601613982e+01
-1.287063625801711630e+01 1.040197507481713046e+01
-1.210409688952067420e+01 1.095892588571753556e+01
-1.216810594491472663e+01 1.066348913526021036e+01
-1.272696489668562236e+01 1.256827159232750191e+01
-1.085856514468216361e+01 1.400176821017935680e+01
-1.242403970641669630e+01 1.060563855567479408e+01
-1.100820006051072930e+01 1.074917690017422345e+01
-1.092937245780076694e+01 1.157244111387940855e+01
-1.214876338099231035e+01 1.164047121308650645e+01
-1.155837520033962917e+01 9.986954479391780382e+00
-1.199512683248477707e+01 1.094982652340512530e+01
-1.225030053222825366e+01 1.011457400410460750e+01
-1.117669710170502206e+01 1.053061773754323127e+01
-1.103667373595336976e+01 1.582864592865266218e+01
-1.269308940449880296e+01 1.200287245876032038e+01
-1.223096962491903028e+01 1.130077627145576180e+01
-1.080156886763365520e+01 1.033904238090197758e+01
-1.248642908724063538e+01 1.112354092483450785e+01
-1.222583972115135253e+01 1.019952540529968488e+01
-1.085070417925131636e+01 1.237793737949809625e+01
-1.270950766920881669e+01 1.020818683145072647e+01
-1.109528924697325891e+01 1.211742638005891060e+01
-1.086743904726128029e+01 1.136024178731211620e+01
-1.170416906685441738e+01 1.064886248254159540e+01
-1.107620821347812878e+01 1.614410539261274735e+01
-1.078168707544615579e+01 1.082024403602387252e+01
-1.124765541934436008e+01 1.666853975134573673e+01
-1.114920908588660353e+01 1.213949378237546739e+01
-1.289423157748471738e+01 1.195244515473457980e+01
-1.170406074586471412e+01 1.034285158988192777e+01
-1.232715381335846594e+01 1.160591928106929593e+01
-1.239003739288479089e+01 1.193053547001212245e+01
-1.111762336447064037e+01 1.045448573116562230e+01
-1.193661012465283378e+01 1.071375541482253624e+01
-1.253765504332734970e+01 1.078344332880027601e+01
-1.116819666780904541e+01 1.042207139542132843e+01
-1.209961734370105901e+01 1.078882863063922848e+01
-1.219087388167901231e+01 1.063438315269052836e+01
-1.239007827013427132e+01 1.083659456510717511e+01
-1.252962301953525248e+01 1.061378872836556653e+01
-1.292391172746142658e+01 9.881397330942073509e+00
-1.188241095087959920e+01 9.951394313458344243e+00
-1.073542686166661930e+01 1.064413825607910979e+01
-1.285945346298568026e+01 1.400339896165417208e+01
-1.081254481449823857e+01 1.476386581132208953e+01
-1.109056557578801083e+01 1.496893201616109437e+01
-1.077421288815728317e+01 9.556146716669772445e+00
-1.245241707695495670e+01 1.004252589408935492e+01
-1.084195150560922016e+01 1.267668762577694253e+01
-1.280269040487445409e+01 1.126139351348739659e+01
-1.285280573355730027e+01 1.489401395645163362e+01
-1.277516364994526121e+01 1.134809972131407108e+01
-1.176708418866939709e+01 1.097159470518304758e+01
-1.108842799306832561e+01 1.541087607458329956e+01
-1.283313342454219352e+01 9.994352025133826700e+00
-1.107701844762423349e+01 1.496682408130163999e+01
-1.237042174198307620e+01 9.816170896090797626e+00
-1.295928911295040109e+01 1.745536951078302934e+01
-1.206151431928477180e+01 9.944923750390319839e+00
-1.112809313999417071e+01 1.311326043300942956e+01
-1.245775333599314116e+01 9.560793858716415627e+00
-1.091640646499966039e+01 1.084897127505466763e+01
